id,documento,nombre,apellido,mesa_id
60175,732342260,Reina,Valdes,60175
60176,829237819,Milagros,Simo,60176
60177,617366748,Adrian,Costa,60177
60178,163474906,Ramiro,Carnero,60178
60179,896083586,Asuncion,Carbonell,60179
60180,992506225,Rosa Maria,Navas,60180
60181,806690495,Edgar,Franco,60181
60182,139152636,Guiomar,Nicolas,60182
60183,217807741,Juan Antonio,Alcazar,60183
60184,750014719,Adan,Yanez,60184
60185,772963723,Flora,Rincon,60185
60186,826999179,Ambar,Calzada,60186
60187,490950693,Marco,Sole,60187
60188,795937011,Maximiano,Sanjuan,60188
60189,327777905,Samanta,Lledo,60189
60190,748118809,Leandra,Araujo,60190
60191,815281074,Eleuterio,Manrique,60191
60192,922394433,Mariano,Lucena,60192
60193,663813756,Danilo,Soria,60193
60194,514729721,Ale,Bayon,60194
60195,539856891,Esteban,Ortiz,60195
60196,261264144,Olga,Cabrera,60196
60197,505040369,Bernardino,Donoso,60197
60198,828935374,Adelardo,Fiol,60198
60199,535043085,Sergio,Araujo,60199
60200,654218460,Natalio,Nevado,60200
60201,446617790,Aurelia,Sevillano,60201
60202,854403003,Curro,Cuellar,60202
60203,761235102,Trinidad,Alemany,60203
60204,612958330,Maximiano,Aguilera,60204
60205,421019536,Felicia,Valls,60205
60206,865343002,Geronimo,Bolanos,60206
60207,213422296,Cristian,Pou,60207
60208,558495228,Haydee,Cases,60208
60209,470891254,Cloe,Robles,60209
60210,573680544,Jose Manuel,Espejo,60210
60211,706667003,Roxana,Jodar,60211
60212,413034642,Danilo,Coello,60212
60213,958468804,Josep,Abella,60213
60214,955484568,Angela,Gutierrez,60214
60215,639901425,Sara,Sole,60215
60216,328586472,Lucia,Beltran,60216
60217,593876559,Heriberto,Anglada,60217
60218,510553690,Dominga,Calderon,60218
60219,449989496,Tiburcio,Sanjuan,60219
60220,990814487,Francisco Javier,Pages,60220
60221,924842691,Gustavo,Canet,60221
60222,197863710,Virgilio,Portero,60222
60223,441054027,Lucila,Paredes,60223
60224,921602586,Jose Luis,Olivera,60224
60225,553618323,Espiridion,Rincon,60225
60226,141986055,Renato,Tolosa,60226
60227,421199111,Matias,Pino,60227
60228,182055452,Nilda,Alcazar,60228
60229,204447079,Blas,Pallares,60229
60230,285281706,Samuel,Carnero,60230
60231,888374506,Abraham,Pelayo,60231
60232,293426692,Ruth,Serna,60232
60233,740357296,Maricela,Pavon,60233
60234,108264953,Heraclio,Laguna,60234
60235,746768615,Estela,Muniz,60235
60236,362553981,Tamara,Jove,60236
60237,729073291,Sancho,Vilar,60237
60238,384357903,Alexandra,Vaquero,60238
60239,973002628,Iker,Amo,60239
60240,948475116,Cruz,Batlle,60240
60241,296746754,Nidia,Benitez,60241
60242,478748821,Elisabet,Villena,60242
60243,835088840,Maria Angeles,Garrido,60243
60244,488513461,Jesus,Rueda,60244
60245,831313067,Daniela,Cazorla,60245
60246,247697108,Lucio,Fuertes,60246
60247,278028837,Fabricio,Alberto,60247
60248,183981607,Ainara,Prado,60248
60249,245888504,Javi,Tirado,60249
60250,140646900,Maribel,Zaragoza,60250
60251,344052202,Rita,Sala,60251
60252,266302988,Rosalia,Bellido,60252
60253,656179222,Galo,Pinilla,60253
60254,320800260,Gala,Soria,60254
60255,461319178,Sandalio,Ferrando,60255
60256,576293355,Feliciano,Saldana,60256
60257,492617298,Eulalia,Macias,60257
60258,818268371,Bartolome,Marmol,60258
60259,197170131,Ines,Casas,60259
60260,413894776,Tono,Menendez,60260
60261,361378573,Ernesto,Requena,60261
60262,591256529,Alonso,Andres,60262
60263,286859161,Hector,Silva,60263
60264,625902632,Anna,Manrique,60264
60265,270625275,Esmeralda,Arranz,60265
60266,226069398,Daniela,Coello,60266
60267,335816520,Teodora,Garate,60267
60268,394363294,Leopoldo,Crespi,60268
60269,268398233,Dani,Sala,60269
60270,403988386,Rico,Bueno,60270
60271,447828726,Isidro,Lobato,60271
60272,102300656,Juan Bautista,Gaya,60272
60273,541093365,Yessica,Marmol,60273
60274,803554383,Dimas,Duran,60274
60275,205591797,Anselma,Marcos,60275
60276,379659826,Tania,Rojas,60276
60277,332879288,Nuria,Prado,60277
60278,217999156,Zaira,Lobato,60278
60279,137649137,Amilcar,Laguna,60279
60280,495598633,Estela,Millan,60280
60281,216943740,Jose Francisco,Rico,60281
60282,406840988,Candido,Sainz,60282
60283,604108347,Omar,Villaverde,60283
60284,329587124,Armando,Tena,60284
60285,392009817,Mariano,Esteban,60285
60286,141895438,Cecilio,Velasco,60286
60287,644460151,Maria Teresa,Padilla,60287
60288,176298589,Hector,Ferrandez,60288
60289,648978378,Javiera,Agudo,60289
60290,383445201,Luciana,Arevalo,60290
60291,474236673,Otilia,Valverde,60291
60292,130468983,Elias,Rico,60292
60293,482948009,Dorita,Valbuena,60293
60294,465330686,Lucila,Goicoechea,60294
60295,994179653,Ciriaco,Ortega,60295
60296,747775795,Ale,Ibarra,60296
60297,822873098,Martirio,Lorenzo,60297
60298,863743763,Victoria,Saez,60298
60299,643002929,Vera,Goicoechea,60299
60300,369436951,Manola,Morante,60300
60301,948257671,Prudencia,Antunez,60301
60302,260133947,Fidel,Fortuny,60302
60303,941156539,Begona,Cuesta,60303
60304,124031383,Javi,Torrent,60304
60305,364172763,Marina,Malo,60305
60306,569059831,Segismundo,Roman,60306
60307,215338780,Jose,Torrijos,60307
60308,545104205,Augusto,Guillen,60308
60309,926038564,Carmela,Ariza,60309
60310,467559700,Esperanza,Cortes,60310
60311,423289111,Galo,Navarro,60311
60312,228292841,Maricruz,Gonzalo,60312
60313,402505680,Maria Pilar,Solsona,60313
60314,144531714,Xiomara,Herrera,60314
60315,558524024,Benigno,Benavides,60315
60316,970035139,Noa,Luz,60316
60317,288420511,Iris,Uriarte,60317
60318,430768582,Araceli,Blazquez,60318
60319,648841273,Mercedes,Calvo,60319
60320,353287794,Iris,Blasco,60320
60321,907525567,Rufino,Riba,60321
60322,712950950,Maximo,Fuente,60322
60323,388268719,Buenaventura,Carlos,60323
60324,156316944,Carolina,Mesa,60324
60325,780218225,Rodrigo,Manso,60325
60326,927667839,Maria Dolores,Barranco,60326
60327,543400716,Marta,Guitart,60327
60328,627463997,Encarnacion,Yuste,60328
60329,577130416,Epifanio,Corral,60329
60330,252610780,Griselda,Carbonell,60330
60331,237689055,Maximiliano,Cases,60331
60332,570778301,Inocencio,Sole,60332
60333,908440434,Samanta,Velasco,60333
60334,611483514,Mercedes,Bustos,60334
60335,522784552,Yago,Fuente,60335
60336,288917238,Telmo,Alfaro,60336
60337,801207661,Enrique,Andreu,60337
60338,430119023,Amparo,Domingo,60338
60339,140814995,Clarisa,Soto,60339
60340,840655884,Anabel,Andrade,60340
60341,459886604,Jose Angel,Ferran,60341
60342,749056321,Armida,Santamaria,60342
60343,397073486,Amaro,Perales,60343
60344,444851546,Maxi,Antunez,60344
60345,773717956,Esmeralda,Cornejo,60345
60346,923620373,Cebrian,Mugica,60346
60347,135414771,Marc,Cadenas,60347
60348,820350109,Ofelia,Ramon,60348
60349,118593076,Silvio,Tormo,60349
60350,988921423,Maria Carmen,Varela,60350
60351,318310581,Herminia,Robledo,60351
60352,621712189,Gaspar,Pallares,60352
60353,558541384,Seve,Andres,60353
60354,622885082,Ruperto,Silva,60354
60355,301499396,Fulgencio,Salcedo,60355
60356,977056002,Adelaida,Garrido,60356
60357,764218821,Adelia,Agusti,60357
60358,237588928,Maite,Raya,60358
60359,963518192,Fabricio,Real,60359
60360,238375737,Santos,Vina,60360
60361,882248210,Xiomara,Fabregas,60361
60362,260060279,Arturo,Mercader,60362
60363,217983529,Mariano,Laguna,60363
60364,760739998,Oscar,Bernal,60364
60365,996043444,Zaira,Banos,60365
60366,129309111,Jose Antonio,Cabo,60366
60367,494275463,Julio Cesar,Marquez,60367
60368,519488443,Hilario,Botella,60368
60369,534989333,Amor,Alvarez,60369
60370,612217274,Lucho,Riera,60370
60371,304300964,Paula,Jover,60371
60372,661548987,Nilo,Riquelme,60372
60373,322120753,Lucho,Prado,60373
60374,256250166,Francisco Jose,Sierra,60374
60375,383186920,Teresa,Carnero,60375
60376,632256264,Bartolome,Solsona,60376
60377,214003293,Benigno,Mercader,60377
60378,479094918,Lucila,Calleja,60378
60379,765798242,Hilario,Saez,60379
60380,187242105,Paloma,Mena,60380
60381,721809585,Rodrigo,Jimenez,60381
60382,874156353,Silvestre,Castaneda,60382
60383,417350140,Hernando,Martin,60383
60384,409902298,Gertrudis,Gomez,60384
60385,359583434,Javier,Riba,60385
60386,539280178,Erasmo,Guzman,60386
60387,976251237,Leire,Moliner,60387
60388,972291985,Griselda,Revilla,60388
60389,606568010,Sigfrido,Cervera,60389
60390,972118484,Raquel,Zabala,60390
60391,644075604,Wilfredo,Ibanez,60391
60392,984826323,Jesusa,Rubio,60392
60393,316642035,Mateo,Urena,60393
60394,467526917,Perlita,Camps,60394
60395,969018146,Oriana,Diego,60395
60396,814743438,Reynaldo,Paniagua,60396
60397,353449489,Julia,Marquez,60397
60398,576948844,Josefina,Alfonso,60398
60399,590934285,Teo,Esparza,60399
60400,650961791,Candelario,Reina,60400
60401,870947476,Faustino,Canizares,60401
60402,181220372,Cirino,Real,60402
60403,568645419,Yago,Sole,60403
60404,694043356,Jose Ignacio,Segui,60404
60405,280307018,Jose Carlos,Murcia,60405
60406,493208514,Nerea,Lerma,60406
60407,954242165,Rosenda,Porras,60407
60408,577373160,Pastor,Abril,60408
60409,946899176,Vidal,Valero,60409
60410,339531105,Ricarda,Taboada,60410
60411,213462341,Candido,Palomino,60411
60412,247601221,Brunilda,Soria,60412
60413,210712260,Pepito,Lopez,60413
60414,643089883,Ramona,Marin,60414
60415,986540276,Elena,Ojeda,60415
60416,101988962,Herminio,Carbajo,60416
60417,232848398,Lourdes,Aller,60417
60418,715905639,Juanita,Ramirez,60418
60419,878376873,Calixta,Albero,60419
60420,905714602,Obdulia,Campillo,60420
60421,973792029,Salvador,Velasco,60421
60422,832048040,Esperanza,Lasa,60422
60423,506005990,Montserrat,Pinedo,60423
60424,564564135,Lazaro,Fuertes,60424
60425,889906585,Reyes,Cabanas,60425
60426,391706375,Vilma,Llabres,60426
60427,644789971,Maricruz,Tejedor,60427
60428,657182291,Visitacion,Angulo,60428
60429,634907032,Nuria,Gonzalo,60429
60430,341982498,Fausto,Garcia,60430
60431,513450512,Telmo,Julia,60431
60432,528219307,Fidel,Escribano,60432
60433,433833572,Hortensia,Lastra,60433
60434,113781609,Reyes,Vera,60434
60435,919781995,Ruben,Lobato,60435
60436,444444667,Candelas,Matas,60436
60437,601803823,Balduino,Boada,60437
60438,835954402,Cesar,Losada,60438
60439,355891258,Azucena,Tormo,60439
60440,149991343,Remigio,Real,60440
60441,255935815,Julio,Fiol,60441
60442,368222933,Alex,Cortes,60442
60443,882735387,Natalia,Torrecilla,60443
60444,951166688,Isidora,Gamez,60444
60445,472603624,Juan Pablo,Armas,60445
60446,910127209,Celestino,Oliveras,60446
60447,639700263,Lucho,Bermejo,60447
60448,667182202,Jesusa,Espinosa,60448
60449,835072313,Alex,Navarro,60449
60450,776581461,Carmela,Riba,60450
60451,874729990,Maribel,Cabanas,60451
60452,907538219,Juan Manuel,Angel,60452
60453,527199091,Angeles,Azorin,60453
60454,608873259,Olivia,Estevez,60454
60455,497659205,Macarena,Prat,60455
60456,626692282,Timoteo,Tolosa,60456
60457,639192012,Jose Luis,Mariscal,60457
60458,961766314,Dario,Solana,60458
60459,293724352,Bibiana,Lloret,60459
60460,991872913,Jose Luis,Leal,60460
60461,376386173,Elpidio,Abellan,60461
60462,554592244,Nico,Lozano,60462
60463,832548179,Fabian,Trillo,60463
60464,995276622,Maricela,Pineiro,60464
60465,974661680,Calixto,Canals,60465
60466,753326510,Nieves,Cruz,60466
60467,820772040,Zacarias,Santiago,60467
60468,641293927,Teodoro,Santana,60468
60469,147468783,Emiliana,Villalonga,60469
60470,635828851,Salvador,Canellas,60470
60471,760547964,Abril,Bermejo,60471
60472,706064778,Elba,Salmeron,60472
60473,178901754,Herminio,Batlle,60473
60474,659252251,Telmo,Hidalgo,60474
60475,709417588,Inigo,Pereira,60475
60476,533650867,Javiera,Rius,60476
60477,735681323,Heliodoro,Falco,60477
60478,344176411,Cristian,Marquez,60478
60479,247889234,Leopoldo,Bas,60479
60480,664928745,Cristobal,Pera,60480
60481,952991960,Maristela,Arribas,60481
60482,401458109,Manuela,Vara,60482
60483,829007182,Atilio,Gracia,60483
60484,463681007,Consuelo,Molins,60484
60485,966559111,Aurea,Milla,60485
60486,866073075,Alonso,Antunez,60486
60487,811544635,Candelaria,Bayon,60487
60488,864273078,Berta,Alvarez,60488
60489,932322546,Tiburcio,Almazan,60489
60490,580689683,Miguel,Zamora,60490
60491,540749311,Paulina,Moll,60491
60492,229912547,Estela,Cabeza,60492
60493,413674213,Eleuterio,Correa,60493
60494,545289009,Fidela,Cid,60494
60495,524332694,Severino,Olmedo,60495
60496,254261936,Julian,Mate,60496
60497,729250653,Vidal,Pedrero,60497
60498,629701094,Lalo,Cabrero,60498
60499,955826323,Violeta,Pozuelo,60499
60500,684330890,Osvaldo,Bru,60500
60501,583598554,Martina,Galvan,60501
60502,199093767,Vicenta,Cepeda,60502
60503,622766054,Nacio,Sarabia,60503
60504,813899071,Filomena,Ballesteros,60504
60505,506090084,Ambar,Fajardo,60505
60506,960723165,Edmundo,Herranz,60506
60507,347583211,Juan Manuel,Fuertes,60507
60508,616835572,Loida,Acevedo,60508
60509,374091133,Liliana,Lillo,60509
60510,830738344,Sandra,Lasa,60510
60511,807674629,Mayte,Valera,60511
60512,321688152,Mariano,Arana,60512
60513,274044517,Amor,Linares,60513
60514,396246056,Graciana,Pulido,60514
60515,771508744,Maxi,Lozano,60515
60516,817366349,Efrain,Cabeza,60516
60517,344964021,Rafaela,Jauregui,60517
60518,774443572,Bartolome,Romeu,60518
60519,365791509,Cirino,Segui,60519
60520,564592810,Dani,Rincon,60520
60521,910930879,Ana,Romeu,60521
60522,545425398,Roque,Manzanares,60522
60523,618226153,Marciano,Ramirez,60523
60524,584473294,Gilberto,Corral,60524
60525,474274369,Eutimio,Franch,60525
60526,253103260,Isidoro,Carrera,60526
60527,398732868,Apolinar,Vega,60527
60528,557200478,Silvia,Zamorano,60528
60529,216206751,Montserrat,Bustamante,60529
60530,427352392,Maria Jose,Anton,60530
60531,555303033,Matilde,Ros,60531
60532,542354302,Claudio,Ballesteros,60532
60533,495904171,Hernan,Madrid,60533
60534,411195398,Diana,Castrillo,60534
60535,960230662,Adelina,Roldan,60535
60536,223649544,Gonzalo,Gutierrez,60536
60537,363886957,Ciro,Rosell,60537
60538,873679554,Lorena,Navarro,60538
60539,364178713,Dan,Armas,60539
60540,224282011,Narciso,Arenas,60540
60541,697677964,Mercedes,Gimenez,60541
60542,576573397,Omar,Espejo,60542
60543,294971954,Encarnacion,Julian,60543
60544,629748655,Olga,Cruz,60544
60545,293179714,Fermin,Orozco,60545
60546,654665108,Vera,Olmo,60546
60547,478496855,Maria Jesus,Salamanca,60547
60548,105517808,Federico,Trillo,60548
60549,431967954,Leyre,Saez,60549
60550,839575040,Anastasia,Solana,60550
60551,178267436,Angeles,Barranco,60551
60552,330926650,Rosalva,Mir,60552
60553,194221709,Marina,Larrea,60553
60554,391081952,Viviana,Galindo,60554
60555,114996238,Baudelio,Acero,60555
60556,699505483,Narcisa,Ferrer,60556
60557,834067445,Severino,Gallo,60557
60558,964262818,Estefania,Fajardo,60558
60559,125717402,Luciana,Rossello,60559
60560,295439523,Bibiana,Perello,60560
60561,280022740,Bibiana,Galvez,60561
60562,979578705,Maria Teresa,Balaguer,60562
60563,868623086,Rafaela,Donoso,60563
60564,498052626,Encarna,Fernandez,60564
60565,391920541,Amalia,Rey,60565
60566,422507103,Tito,Marino,60566
60567,517638535,Isaias,Espanol,60567
60568,586741443,Augusto,Flor,60568
60569,412701744,Ramona,Oliver,60569
60570,826158552,Adelia,Acero,60570
60571,879287924,Florentino,Tejada,60571
60572,399330758,Martina,Porcel,60572
60573,222768753,Caridad,Tejero,60573
60574,519684228,Pelayo,Nevado,60574
60575,470597298,Josue,Bellido,60575
60576,586283384,Josep,Pineda,60576
60577,473734021,Ascension,Gil,60577
60578,163512740,Gisela,Cueto,60578
60579,461203640,Luna,Caballero,60579
60580,522629209,Nereida,Gallart,60580
60581,260076269,Maximiano,Donaire,60581
60582,622486183,Hugo,Nevado,60582
60583,571083182,Cristina,Raya,60583
60584,769922294,Luis,Cabezas,60584
60585,221829440,Lucila,Sala,60585
60586,999951367,Donato,Carlos,60586
60587,695707797,Isa,Galan,60587
60588,131114832,Jose Angel,Taboada,60588
60589,175295999,Narciso,Manjon,60589
60590,924708917,Loida,Matas,60590
60591,878244636,Baudelio,Cardona,60591
60592,690942893,Hector,Bru,60592
60593,654995070,Concepcion,Hervia,60593
60594,811869388,Aroa,Ribera,60594
60595,974809374,Esteban,Luz,60595
60596,307649771,Rogelio,Sierra,60596
60597,362640910,Inigo,Muro,60597
60598,471209919,Miguel,Almeida,60598
60599,232426982,Visitacion,Valcarcel,60599
60600,493885885,Maria Carmen,Aguirre,60600
60601,931180211,Marc,Asenjo,60601
60602,745966532,Ascension,Saavedra,60602
60603,175721829,German,Samper,60603
60604,826379620,Sofia,Ferrera,60604
60605,926292145,Sara,Cortes,60605
60606,148359003,Ariadna,Batlle,60606
60607,812359619,Segismundo,Palacio,60607
60608,510635293,Domingo,Valero,60608
60609,377266617,Roman,Navarro,60609
60610,287073320,Omar,Baro,60610
60611,900777114,Natanael,Carlos,60611
60612,659396183,Montserrat,Roura,60612
60613,595053276,Marcial,Sevilla,60613
60614,231150260,Esteban,Almagro,60614
60615,965484525,Rico,Valbuena,60615
60616,376858513,Dorita,Corral,60616
60617,843715732,Olalla,Segovia,60617
60618,793749915,Santiago,Castro,60618
60619,274947789,Sancho,Camino,60619
60620,842619638,Elias,Oliver,60620
60621,489420276,Mohamed,Guijarro,60621
60622,450334194,Beatriz,Reig,60622
60623,198482695,Alonso,Aguilar,60623
60624,704772034,Eulalia,Pont,60624
60625,326347970,Oriana,Beltran,60625
60626,550571379,Concepcion,Jodar,60626
60627,107352815,Isabel,Marti,60627
60628,188671019,Luisa,Cortes,60628
60629,150226144,Mateo,Carbo,60629
60630,308020033,Emperatriz,Martin,60630
60631,765092604,Elba,Montoya,60631
60632,657978245,Santiago,Pardo,60632
60633,422364396,Loida,Milla,60633
60634,475739634,Rita,Carrasco,60634
60635,651516447,Vanesa,Royo,60635
60636,223135082,Natalio,Leiva,60636
60637,427299935,Natividad,Caballero,60637
60638,354577094,Patricia,Olmedo,60638
60639,904432560,Curro,Cordoba,60639
60640,324215301,Loreto,Vilar,60640
60641,772778699,Rosaura,Medina,60641
60642,562468463,Alex,Tena,60642
60643,692362087,Pepito,Roman,60643
60644,593322561,Demetrio,Muniz,60644
60645,444377653,Juan Francisco,Cid,60645
60646,421835248,Anastasia,Goni,60646
60647,965119840,Borja,Puente,60647
60648,132736070,Irene,Garzon,60648
60649,634449599,Oriana,Sandoval,60649
60650,521053533,Yaiza,Hernando,60650
60651,725773399,Maria Belen,Guzman,60651
60652,502631173,Alfonso,Seco,60652
60653,848597611,Telmo,Cerezo,60653
60654,386413564,Jovita,Canet,60654
60655,970871820,Rosalina,Martin,60655
60656,340506440,Lazaro,Portero,60656
60657,164002115,Casemiro,Quintanilla,60657
60658,635900127,Xiomara,Camino,60658
60659,272614052,Chuy,Tello,60659
60660,117222652,Lucia,Gomila,60660
60661,768309283,Osvaldo,Bartolome,60661
60662,691025775,Maximino,Diego,60662
60663,386488643,Merche,Alberola,60663
60664,815921044,Diana,Pablo,60664
60665,976101634,Ileana,Puig,60665
60666,409809200,Maximiliano,Aragones,60666
60667,466069968,Fabio,Francisco,60667
60668,972455878,Haroldo,Noguera,60668
60669,869528697,Ingrid,Villaverde,60669
60670,588515061,Maura,Quiroga,60670
60671,889533565,Eusebio,Jaen,60671
60672,282132971,Nidia,Fortuny,60672
60673,520912694,Debora,Torrent,60673
60674,760660264,Faustino,Palomar,60674
60675,348057100,Sosimo,Ledesma,60675
60676,965708512,Gonzalo,Flor,60676
60677,939955622,Nicodemo,Hernandez,60677
60678,914856149,Luisina,Cortes,60678
60679,247895851,Corona,Sanmartin,60679
60680,376496270,Florencia,Duenas,60680
60681,467113804,Aristides,Manjon,60681
60682,896884527,Maura,Tamarit,60682
60683,109584909,Josep,Lasa,60683
60684,464130153,Milagros,Carrillo,60684
60685,697266482,Maria Dolores,Llado,60685
60686,616442143,Dora,Leon,60686
60687,348485518,Zoraida,Gallart,60687
60688,400820963,Susanita,Gisbert,60688
60689,720007688,Fidel,Viana,60689
60690,601224490,Manuel,Moreno,60690
60691,590197021,Pastora,Uriarte,60691
